"","x","y","area"
"4198",10640,6110,"other"
"4199",7863,5679,"domain_2"
"4200",8636,15978,"domain_2"
"4201",9650,18878,"domain_2"
"4202",15950,11760,"domain_1"
"4203",16455,11759,"domain_1"
"4204",4092,16275,"domain_2"
"4205",13692,21193,"domain_4"
"4206",7126,19462,"domain_2"
"4207",19245,20605,"domain_3"
"4208",23286,22049,"domain_3"
"4209",4095,18016,"domain_2"
"4210",15437,6828,"domain_1"
"4211",9146,19749,"domain_2"
"4212",15449,14372,"domain_1"
"4213",17464,11467,"domain_1"
"4214",6876,21059,"domain_2"
"4215",14198,21773,"domain_4"
"4216",15201,17709,"domain_1"
"4217",9135,12206,"domain_2"
"4218",16463,17562,"domain_1"
"4219",12661,7268,"domain_4"
"4220",6605,8728,"domain_2"
"4221",16964,14950,"domain_1"
"4222",9891,11479,"domain_2"
"4223",6122,22946,"domain_2"
"4224",10144,11624,"domain_4"
"4225",6604,7857,"domain_2"
"4226",18213,6389,"domain_1"
"4227",14198,22063,"domain_4"
"4228",8894,19605,"domain_2"
"4229",5612,19465,"domain_2"
"4230",20989,5949,"domain_5"
"4231",7881,17865,"domain_2"
"4232",8372,8580,"domain_4"
"4233",12926,15537,"domain_4"
"4234",17715,10452,"domain_1"
"4235",19247,22055,"domain_3"
"4236",20750,14219,"domain_3"
"4237",15714,22641,"domain_4"
"4238",6871,17577,"domain_2"
"4239",11150,9301,"domain_4"
"4240",4858,21642,"domain_2"
"4241",9652,20329,"domain_2"
"4242",12425,18149,"domain_4"
"4243",21246,8415,"domain_3"
"4244",5356,17289,"domain_2"
"4245",9383,9739,"domain_4"
"4246",9386,11480,"domain_2"
"4247",11170,22648,"domain_2"
"4248",20748,13058,"domain_3"
"4249",22001,7108,"domain_3"
"4250",16968,17271,"domain_1"
"4251",16207,15096,"domain_1"
"4252",12157,7559,"domain_4"
"4253",13938,16696,"domain_4"
"4254",10914,20472,"domain_2"
"4255",8874,6838,"domain_4"
"4256",8374,10031,"domain_2"
"4257",8128,13948,"domain_2"
"4258",16214,19739,"domain_1"
"4259",4343,15259,"domain_2"
"4260",4094,17436,"domain_2"
"4261",15696,11035,"domain_1"
"4262",13944,21048,"domain_4"
"4263",16956,9727,"domain_1"
"4264",9141,16558,"domain_2"
"4265",9636,10174,"domain_4"
"4266",11397,6254,"domain_4"
"4267",9904,20184,"domain_2"
"4268",21015,22488,"domain_3"
"4269",7127,20043,"domain_2"
"4270",8624,8144,"domain_4"
"4271",11912,12346,"domain_6"
"4272",19476,6822,"domain_1"
"4273",12422,16118,"domain_4"
"4274",15942,6537,"domain_1"
"4275",13689,19162,"domain_4"
"4276",15709,19449,"domain_1"
"4277",14937,9730,"domain_4"
"4278",19996,16686,"domain_3"
"4279",9898,16412,"domain_2"
"4280",16452,10018,"domain_1"
"4281",6106,12500,"domain_2"
"4282",14195,19742,"domain_4"
"4283",14686,11036,"domain_4"
"4284",15458,20175,"domain_4"
"4285",14938,10601,"domain_4"
"4286",14955,21917,"domain_4"
"4287",13441,22209,"domain_4"
"4288",5610,18304,"domain_2"
"4289",4606,22368,"domain_2"
"4290",13694,22354,"domain_4"
"4291",10664,21778,"domain_2"
"4292",11154,11912,"domain_6"
"4293",21500,10011,"domain_3"
"4294",9901,18153,"domain_2"
"4295",15947,10019,"domain_1"
"4296",10646,9882,"domain_4"
"4297",21508,14943,"domain_3"
"4298",9137,13656,"domain_2"
"4299",3846,20483,"domain_2"
"4300",14180,10167,"domain_4"
"4301",14955,21627,"domain_4"
"4302",17459,8566,"domain_1"
"4303",12918,10024,"domain_4"
"4304",19477,7692,"domain_1"
"4305",19491,16397,"domain_3"
"4306",6621,19173,"domain_2"
"4307",21245,8125,"domain_3"
"4308",21011,20167,"domain_3"
"4309",9377,5677,"domain_4"
"4310",21263,19731,"domain_3"
"4311",17212,11613,"domain_1"
"4312",4342,14679,"domain_2"
"4313",10138,7852,"other"
"4314",16706,11033,"domain_1"
"4315",7378,19027,"domain_2"
"4316",21259,17120,"domain_3"
"4317",20759,20602,"domain_3"
"4318",9392,15542,"domain_2"
"4319",8632,13367,"domain_2"
"4320",12166,13362,"domain_6"
"4321",9381,7998,"domain_4"
"4322",5860,16418,"domain_2"
"4323",16450,8568,"domain_1"
"4324",14179,9296,"domain_4"
"4325",16720,20318,"domain_1"
"4326",5852,11485,"domain_2"
"4327",15951,12630,"domain_1"
"4328",6360,13806,"domain_2"
"4329",8126,13078,"domain_2"
"4330",8119,8145,"domain_2"
"4331",7880,16995,"domain_2"
"4332",12685,22646,"domain_4"
"4333",20256,21473,"domain_3"
"4334",9637,10464,"domain_4"
"4335",21002,14364,"domain_3"
"4336",10906,15249,"domain_2"
"4337",16721,20899,"domain_1"
"4338",11413,16119,"domain_2"
"4339",7637,23234,"domain_2"
"4340",12179,22066,"domain_4"
"4341",15950,12050,"domain_1"
"4342",5364,22802,"domain_2"
"4343",13695,23224,"domain_4"
"4344",17207,8421,"domain_1"
"4345",4352,21062,"domain_2"
"4346",15442,9730,"domain_1"
"4347",10656,16846,"domain_2"
"4348",12670,13071,"domain_6"
"4349",16697,5230,"domain_1"
"4350",6868,15836,"domain_2"
"4351",17203,5810,"domain_1"
"4352",9389,13511,"domain_2"
"4353",14680,6974,"domain_1"
"4354",21265,21182,"domain_3"
"4355",18985,15817,"domain_3"
"4356",23010,6817,"domain_3"
"4357",8380,13803,"domain_2"
"4358",16451,9148,"domain_1"
"4359",9909,23375,"domain_2"
"4360",19747,18863,"domain_3"
"4361",17972,13788,"other"
"4362",16710,13645,"domain_1"
"4363",9386,11190,"domain_2"
"4364",9895,14381,"domain_2"
"4365",9125,5532,"domain_4"
"4366",23014,9428,"domain_3"
"4367",11665,16264,"domain_4"
"4368",18473,11176,"domain_1"
"4369",18975,9434,"other"
"4370",15188,9005,"domain_4"
"4371",5601,12501,"domain_2"
